ID_Encontre;Categoria;Fase;Grup;Jornada;Equip Local;Equip Visitant;Local;Visitant;Dia
2621;"Veterans 3a ""C""";1;2;7;LLUÏSOS DE GRÀCIA;CATT SANT CELONI;39;78;22/11/2022
2622;"Veterans 3a ""C""";1;2;7;EL CIERVO;LLUÏSOS D'HORTA TT;80;33;22/11/2022
2623;"Veterans 3a ""C""";1;2;7;CTT SENTMENAT;CC SANT ANDREU;233;57;22/11/2022
2624;"Veterans 3a ""C""";1;2;7;CTT RIPOLLET;CTT COLLBATO;54;83;22/11/2022
2625;"Veterans 3a ""C""";1;2;8;CATT SANT CELONI;CTT COLLBATO;78;83;29/11/2022
2626;"Veterans 3a ""C""";1;2;8;CTT RIPOLLET;CC SANT ANDREU;54;57;29/11/2022
2627;"Veterans 3a ""C""";1;2;8;CTT SENTMENAT;LLUÏSOS D'HORTA TT;233;33;29/11/2022
2628;"Veterans 3a ""C""";1;2;8;EL CIERVO;LLUÏSOS DE GRÀCIA;80;39;29/11/2022
2629;"Veterans 3a ""C""";1;2;9;EL CIERVO;CATT SANT CELONI;80;78;13/12/2022
2630;"Veterans 3a ""C""";1;2;9;LLUÏSOS DE GRÀCIA;CTT SENTMENAT;39;233;13/12/2022
2631;"Veterans 3a ""C""";1;2;9;LLUÏSOS D'HORTA TT;CTT RIPOLLET;33;54;13/12/2022
2632;"Veterans 3a ""C""";1;2;9;CC SANT ANDREU;CTT COLLBATO;57;83;13/12/2022
2633;"Veterans 3a ""C""";1;2;10;CATT SANT CELONI;CC SANT ANDREU;78;57;20/12/2022
2634;"Veterans 3a ""C""";1;2;10;CTT COLLBATO;LLUÏSOS D'HORTA TT;83;33;20/12/2022
2635;"Veterans 3a ""C""";1;2;10;CTT RIPOLLET;LLUÏSOS DE GRÀCIA;54;39;20/12/2022
2636;"Veterans 3a ""C""";1;2;10;CTT SENTMENAT;EL CIERVO;233;80;20/12/2022
2637;"Veterans 3a ""C""";1;2;11;CTT SENTMENAT;CATT SANT CELONI;233;78;10/01/2023
2638;"Veterans 3a ""C""";1;2;11;EL CIERVO;CTT RIPOLLET;80;54;10/01/2023
2639;"Veterans 3a ""C""";1;2;11;LLUÏSOS DE GRÀCIA;CTT COLLBATO;39;83;10/01/2023
2640;"Veterans 3a ""C""";1;2;11;LLUÏSOS D'HORTA TT;CC SANT ANDREU;33;57;10/01/2023
2641;"Veterans 3a ""C""";1;2;12;CATT SANT CELONI;LLUÏSOS D'HORTA TT;78;33;24/01/2023
2642;"Veterans 3a ""C""";1;2;12;CC SANT ANDREU;LLUÏSOS DE GRÀCIA;57;39;24/01/2023
2643;"Veterans 3a ""C""";1;2;12;CTT COLLBATO;EL CIERVO;83;80;24/01/2023
2644;"Veterans 3a ""C""";1;2;12;CTT RIPOLLET;CTT SENTMENAT;54;233;24/01/2023
2645;"Veterans 3a ""C""";1;2;13;CTT RIPOLLET;CATT SANT CELONI;54;78;31/01/2023
2646;"Veterans 3a ""C""";1;2;13;CTT SENTMENAT;CTT COLLBATO;233;83;31/01/2023
2647;"Veterans 3a ""C""";1;2;13;EL CIERVO;CC SANT ANDREU;80;57;31/01/2023
2648;"Veterans 3a ""C""";1;2;13;LLUÏSOS DE GRÀCIA;LLUÏSOS D'HORTA TT;39;33;31/01/2023
2649;"Veterans 3a ""C""";1;2;14;CATT SANT CELONI;LLUÏSOS DE GRÀCIA;78;39;07/02/2023
2650;"Veterans 3a ""C""";1;2;14;LLUÏSOS D'HORTA TT;EL CIERVO;33;80;07/02/2023
2651;"Veterans 3a ""C""";1;2;14;CC SANT ANDREU;CTT SENTMENAT;57;233;07/02/2023
2652;"Veterans 3a ""C""";1;2;14;CTT COLLBATO;CTT RIPOLLET;83;54;07/02/2023
2653;"Veterans 3a ""C""";1;3;1;CTT POBLENOU;EL CERCLE TT GRÀCIA;204;30;27/09/2022
2654;"Veterans 3a ""C""";1;3;1;CTT VILASSAR DE MAR L'OBRERA;TURRIS BADALONA;240;9;27/09/2022
2655;"Veterans 3a ""C""";1;3;1;EL CENTRE;TARINAS CALELLA;31;18;27/09/2022
2656;"Veterans 3a ""C""";1;3;1;CTT LA UNIÓ;CTT DELS HORTS 2000;201;60;27/09/2022
2657;"Veterans 3a ""C""";1;3;2;EL CERCLE TT GRÀCIA;CTT DELS HORTS 2000;30;60;04/10/2022
